index_original,y_test_log,y_pred_log,y_test_euro,y_pred_euro,error_euro,error_percent
2699,5.707077041605631,5.905852948756529,299.98999999999995,366.180278221376,66.19027822137605,22.064161545843547
786,6.1092475827643655,4.3140693161955435,449.00000000000006,73.74402800694747,-375.2559719930526,-83.5759403102567
6753,6.646390514847729,5.77725024854435,768.9999999999997,321.87015598415167,-447.129844015848,-58.14432301896596
4011,4.262539022051294,4.43750302661891,69.99,83.56352496188244,13.573524961882441,19.393520448467555
4810,5.302757494574058,5.225927006615496,199.89,185.03354494436454,-14.85645505563545,-7.432315301233404
7313,3.3253956682458736,4.7345037257394464,26.810000000000006,112.80696523372124,85.99696523372124,320.7645103831452
4032,6.013715156042802,4.880274292986353,408.00000000000017,130.6667742059005,-277.3332257940997,-67.973829851495
222,2.0268315914075385,2.3330779174934815,6.59,9.309624923502943,2.719624923502943,41.268966972730546
5294,4.990364557253896,4.934731389073964,145.98999999999995,138.03579098321788,-7.954209016782073,-5.448461549956899
2481,2.771963526845863,3.523217458537316,14.99,32.893303518202245,17.903303518202243,119.43498010808702
6425,4.663344750039164,5.59134146240887,104.99000000000001,267.0950179887511,162.10501798875111,154.40043622130784
5117,5.30325515557766,5.025105517500576,199.98999999999992,151.1863135849138,-48.80368641508613,-24.403063360711112
7528,5.247024072160486,4.149184573983528,189.0,62.38229564747496,-126.61770435252504,-66.99349436641536
6281,3.1616703510974213,3.4840703335684524,22.609999999999996,31.59211322754249,8.982113227542495,39.72628583610127
263,4.8735929835010605,4.379428519054743,129.78999999999994,78.79242052497403,-50.9975794750259,-39.29237959397945
5426,3.801314883443725,3.8918706566194023,43.76000000000002,48.00246762906255,4.242467629062531,9.694852900051485
2751,3.727619282429867,3.5637981664753915,40.58,34.29700677643643,-6.282993223563565,-15.482979851068421
1480,3.177637076851603,3.8226786303576166,22.99,44.72652889034933,21.73652889034933,94.5477550689401
1656,3.24376354037598,3.0769114049426363,24.630000000000006,20.69130317659968,-3.9386968234003277,-15.991460915145458
3260,2.8326249356838407,5.741684431404308,15.989999999999998,310.5888191848435,294.5988191848435,1842.3941162279143
6511,2.9439125248241944,3.6686897412777406,17.99,38.200509386977494,20.210509386977495,112.34302049459419
3684,6.621392336096254,6.382178657265172,749.9900000000001,590.214359021926,-159.77564097807408,-21.303702846447827
4322,5.19844178112078,4.858680384765476,179.99000000000007,127.85405209562023,-52.13594790437983,-28.966024726029122
4125,7.377758908227872,5.778653041117081,1598.9999999999984,322.323393665825,-1276.6766063341734,-79.84218926417603
6553,5.141605075260502,5.2445777058218415,169.99000000000007,188.5357584796009,18.545758479600835,10.909911453380097
230,4.795707897553386,4.505345399248674,119.9899999999999,89.49959714401949,-30.490402855980406,-25.410786612201374
3262,6.381799096789172,5.099392584602021,589.9900000000001,162.92230811990197,-427.06769188009815,-72.38558143021035
7531,5.135798437050262,5.559231744235164,169.00000000000006,258.62330258739496,89.6233025873949,53.03153999254134
5903,5.170483995038151,5.666911538469433,174.99999999999991,288.140155727705,113.14015572770509,64.65151755868865
4602,1.928618651945252,3.7231649711097945,5.879999999999997,40.395201615626036,34.51520161562604,586.9932247555452
318,2.3263016196113617,3.256761679958024,9.24,24.965316844045294,15.725316844045294,170.1874117320919
6651,4.5107496103686,4.679719696251555,89.99000000000004,106.73986844945055,16.749868449450517,18.613033058618193
4417,3.256942025674657,3.7646263385777354,24.97,42.14758026108292,17.177580261082923,68.79287249132128
3098,5.3471075307174685,5.0263672218204585,208.99999999999994,151.37844889767968,-57.62155110232027,-27.570120144650858
429,5.634753888245765,5.033276371342995,278.98999999999995,152.43489977106088,-126.55510022893907,-45.361876851836655
4936,5.6937321388027,4.807871560893424,296.00000000000006,121.47066854843685,-174.52933145156322,-58.96261197687945
1649,5.356020076676326,4.970726554962296,210.87999999999997,143.13156884446,-67.74843115553998,-32.126532224743926
6874,1.979621206397625,3.481761895193655,6.24,31.51696311572548,25.27696311572548,405.0795371109852
